Data,Info,Valor,Info1,Info2,Info3,Info4,Info5,Info6,Info7,Info8,Info9,Info10
2018-03-31,imoveis_dormitorio_2_ms,"743,00",imoveis,dormitorio,2,ms,,,,,,
2021-06-30,imoveis_garantia_hipoteca_br,"6.216,00",imoveis,garantia,hipoteca,br,,,,,,
2018-12-31,imoveis_dormitorio_4_mais_se,"8,00",imoveis,dormitorio,4,mais,se,,,,,
2019-06-30,imoveis_implantacao_condominio_df,"511,00",imoveis,implantacao,condominio,df,,,,,,
2018-01-31,imoveis_valor_compra_sc,"157.000,00",imoveis,valor,compra,sc,,,,,,
2019-10-31,imoveis_dormitorio_3_ma,"152,00",imoveis,dormitorio,3,ma,,,,,,
2020-04-30,imoveis_tipo_casa_rn,"346,00",imoveis,tipo,casa,rn,,,,,,
2018-03-31,imoveis_dormitorio_2_mt,"734,00",imoveis,dormitorio,2,mt,,,,,,
2021-07-31,imoveis_garantia_alienacao_fiduciaria_br,"54.431,00",imoveis,garantia,alienacao,fiduciaria,br,,,,,
2018-12-31,imoveis_dormitorio_4_mais_sp,"375,00",imoveis,dormitorio,4,mais,sp,,,,,
2019-06-30,imoveis_implantacao_condominio_es,"369,00",imoveis,implantacao,condominio,es,,,,,,
2018-01-31,imoveis_valor_compra_se,"130.000,00",imoveis,valor,compra,se,,,,,,
2019-10-31,imoveis_dormitorio_3_mg,"1.339,00",imoveis,dormitorio,3,mg,,,,,,
2020-04-30,imoveis_tipo_casa_ro,"80,00",imoveis,tipo,casa,ro,,,,,,
2018-03-31,imoveis_dormitorio_2_pa,"318,00",imoveis,dormitorio,2,pa,,,,,,
2021-07-31,imoveis_garantia_hipoteca_br,"5.606,00",imoveis,garantia,hipoteca,br,,,,,,
2018-12-31,imoveis_dormitorio_4_mais_to,"8,00",imoveis,dormitorio,4,mais,to,,,,,
2019-06-30,imoveis_implantacao_condominio_go,"2.519,00",imoveis,implantacao,condominio,go,,,,,,
2018-01-31,imoveis_valor_compra_sp,"200.000,00",imoveis,valor,compra,sp,,,,,,
2019-10-31,imoveis_dormitorio_3_ms,"280,00",imoveis,dormitorio,3,ms,,,,,,
2020-04-30,imoveis_tipo_casa_rr,"2,00",imoveis,tipo,casa,rr,,,,,,
2018-03-31,imoveis_dormitorio_2_pb,"838,00",imoveis,dormitorio,2,pb,,,,,,
2021-08-31,imoveis_garantia_alienacao_fiduciaria_br,"60.516,00",imoveis,garantia,alienacao,fiduciaria,br,,,,,
2019-01-31,imoveis_dormitorio_1_al,"9,00",imoveis,dormitorio,1,al,,,,,,
2019-06-30,imoveis_implantacao_condominio_ma,"521,00",imoveis,implantacao,condominio,ma,,,,,,
2018-01-31,imoveis_valor_compra_to,"130.000,00",imoveis,valor,compra,to,,,,,,
2019-10-31,imoveis_dormitorio_3_mt,"363,00",imoveis,dormitorio,3,mt,,,,,,
2020-04-30,imoveis_tipo_casa_rs,"2.470,00",imoveis,tipo,casa,rs,,,,,,
2018-03-31,imoveis_dormitorio_2_pe,"1.033,00",imoveis,dormitorio,2,pe,,,,,,
2021-08-31,imoveis_garantia_hipoteca_br,"4.333,00",imoveis,garantia,hipoteca,br,,,,,,
2019-01-31,imoveis_dormitorio_1_am,"14,00",imoveis,dormitorio,1,am,,,,,,
2019-06-30,imoveis_implantacao_condominio_mg,"2.972,00",imoveis,implantacao,condominio,mg,,,,,,
2018-02-28,imoveis_valor_compra_ac,"155.000,00",imoveis,valor,compra,ac,,,,,,
2019-10-31,imoveis_dormitorio_3_pa,"131,00",imoveis,dormitorio,3,pa,,,,,,
2020-04-30,imoveis_tipo_casa_sc,"2.150,00",imoveis,tipo,casa,sc,,,,,,
2018-03-31,imoveis_dormitorio_2_pi,"224,00",imoveis,dormitorio,2,pi,,,,,,
2021-09-30,imoveis_garantia_alienacao_fiduciaria_br,"47.885,00",imoveis,garantia,alienacao,fiduciaria,br,,,,,
2019-01-31,imoveis_dormitorio_1_ba,"91,00",imoveis,dormitorio,1,ba,,,,,,
2019-06-30,imoveis_implantacao_condominio_ms,"319,00",imoveis,implantacao,condominio,ms,,,,,,
2018-02-28,imoveis_valor_compra_al,"114.000,00",imoveis,valor,compra,al,,,,,,
2019-10-31,imoveis_dormitorio_3_pb,"214,00",imoveis,dormitorio,3,pb,,,,,,
2020-04-30,imoveis_tipo_casa_se,"344,00",imoveis,tipo,casa,se,,,,,,
2018-03-31,imoveis_dormitorio_2_pr,"3.307,00",imoveis,dormitorio,2,pr,,,,,,
2021-09-30,imoveis_garantia_hipoteca_br,"2.891,00",imoveis,garantia,hipoteca,br,,,,,,
2019-01-31,imoveis_dormitorio_1_ce,"32,00",imoveis,dormitorio,1,ce,,,,,,
2019-06-30,imoveis_implantacao_condominio_mt,"562,00",imoveis,implantacao,condominio,mt,,,,,,
2018-02-28,imoveis_valor_compra_am,"179.500,00",imoveis,valor,compra,am,,,,,,
2019-10-31,imoveis_dormitorio_3_pe,"452,00",imoveis,dormitorio,3,pe,,,,,,
2020-04-30,imoveis_tipo_casa_sp,"13.085,00",imoveis,tipo,casa,sp,,,,,,
2018-03-31,imoveis_dormitorio_2_rj,"2.222,00",imoveis,dormitorio,2,rj,,,,,,
2021-10-31,imoveis_garantia_alienacao_fiduciaria_br,"32.822,00",imoveis,garantia,alienacao,fiduciaria,br,,,,,
2019-01-31,imoveis_dormitorio_1_df,"99,00",imoveis,dormitorio,1,df,,,,,,
2019-06-30,imoveis_implantacao_condominio_pa,"204,00",imoveis,implantacao,condominio,pa,,,,,,
2018-02-28,imoveis_valor_compra_ap,"235.000,00",imoveis,valor,compra,ap,,,,,,
2019-10-31,imoveis_dormitorio_3_pi,"150,00",imoveis,dormitorio,3,pi,,,,,,
2020-04-30,imoveis_tipo_casa_to,"102,00",imoveis,tipo,casa,to,,,,,,
2018-03-31,imoveis_dormitorio_2_rn,"741,00",imoveis,dormitorio,2,rn,,,,,,
2021-10-31,imoveis_garantia_hipoteca_br,"2.580,00",imoveis,garantia,hipoteca,br,,,,,,
2019-01-31,imoveis_dormitorio_1_es,"44,00",imoveis,dormitorio,1,es,,,,,,
2019-06-30,imoveis_implantacao_condominio_pb,"669,00",imoveis,implantacao,condominio,pb,,,,,,
2018-02-28,imoveis_valor_compra_ba,"140.000,00",imoveis,valor,compra,ba,,,,,,
2019-10-31,imoveis_dormitorio_3_pr,"1.399,00",imoveis,dormitorio,3,pr,,,,,,
2020-05-31,imoveis_tipo_apartamento_ac,"12,00",imoveis,tipo,apartamento,ac,,,,,,
2018-03-31,imoveis_dormitorio_2_ro,"172,00",imoveis,dormitorio,2,ro,,,,,,
2021-11-30,imoveis_garantia_alienacao_fiduciaria_br,"23.038,00",imoveis,garantia,alienacao,fiduciaria,br,,,,,
2019-01-31,imoveis_dormitorio_1_go,"66,00",imoveis,dormitorio,1,go,,,,,,
2019-06-30,imoveis_implantacao_condominio_pe,"921,00",imoveis,implantacao,condominio,pe,,,,,,
2018-02-28,imoveis_valor_compra_ce,"150.000,00",imoveis,valor,compra,ce,,,,,,
2019-10-31,imoveis_dormitorio_3_rj,"441,00",imoveis,dormitorio,3,rj,,,,,,
2020-05-31,imoveis_tipo_apartamento_al,"162,00",imoveis,tipo,apartamento,al,,,,,,
2018-03-31,imoveis_dormitorio_2_rr,"58,00",imoveis,dormitorio,2,rr,,,,,,
2021-11-30,imoveis_garantia_hipoteca_br,"1.294,00",imoveis,garantia,hipoteca,br,,,,,,
2019-01-31,imoveis_dormitorio_1_ma,"10,00",imoveis,dormitorio,1,ma,,,,,,
2019-06-30,imoveis_implantacao_condominio_pi,"206,00",imoveis,implantacao,condominio,pi,,,,,,
2018-02-28,imoveis_valor_compra_df,"260.500,00",imoveis,valor,compra,df,,,,,,
2019-10-31,imoveis_dormitorio_3_rn,"141,00",imoveis,dormitorio,3,rn,,,,,,
2020-05-31,imoveis_tipo_apartamento_am,"30,00",imoveis,tipo,apartamento,am,,,,,,
2018-03-31,imoveis_dormitorio_2_rs,"2.747,00",imoveis,dormitorio,2,rs,,,,,,
2018-01-31,imoveis_garantia_alienacao_fiduciaria_ac,"14,00",imoveis,garantia,alienacao,fiduciaria,ac,,,,,
2019-01-31,imoveis_dormitorio_1_mg,"327,00",imoveis,dormitorio,1,mg,,,,,,
2019-06-30,imoveis_implantacao_condominio_pr,"1.912,00",imoveis,implantacao,condominio,pr,,,,,,
2018-02-28,imoveis_valor_compra_es,"170.538,80",imoveis,valor,compra,es,,,,,,
2019-10-31,imoveis_dormitorio_3_ro,"90,00",imoveis,dormitorio,3,ro,,,,,,
2020-05-31,imoveis_tipo_apartamento_ap,"9,00",imoveis,tipo,apartamento,ap,,,,,,
2018-03-31,imoveis_dormitorio_2_sc,"1.915,00",imoveis,dormitorio,2,sc,,,,,,
2018-01-31,imoveis_garantia_alienacao_fiduciaria_al,"569,00",imoveis,garantia,alienacao,fiduciaria,al,,,,,
2019-01-31,imoveis_dormitorio_1_ms,"25,00",imoveis,dormitorio,1,ms,,,,,,
2019-06-30,imoveis_implantacao_condominio_rj,"1.982,00",imoveis,implantacao,condominio,rj,,,,,,
2018-02-28,imoveis_valor_compra_go,"147.000,00",imoveis,valor,compra,go,,,,,,
2019-10-31,imoveis_dormitorio_3_rr,"8,00",imoveis,dormitorio,3,rr,,,,,,
2020-05-31,imoveis_tipo_apartamento_ba,"307,00",imoveis,tipo,apartamento,ba,,,,,,
2018-03-31,imoveis_dormitorio_2_se,"448,00",imoveis,dormitorio,2,se,,,,,,
2018-01-31,imoveis_garantia_alienacao_fiduciaria_am,"178,00",imoveis,garantia,alienacao,fiduciaria,am,,,,,
2019-01-31,imoveis_dormitorio_1_mt,"25,00",imoveis,dormitorio,1,mt,,,,,,
2019-06-30,imoveis_implantacao_condominio_rn,"326,00",imoveis,implantacao,condominio,rn,,,,,,
2018-02-28,imoveis_valor_compra_ma,"119.400,00",imoveis,valor,compra,ma,,,,,,
2019-10-31,imoveis_dormitorio_3_rs,"743,00",imoveis,dormitorio,3,rs,,,,,,
2020-05-31,imoveis_tipo_apartamento_ce,"428,00",imoveis,tipo,apartamento,ce,,,,,,
2018-03-31,imoveis_dormitorio_2_sp,"11.865,00",imoveis,dormitorio,2,sp,,,,,,
2018-01-31,imoveis_garantia_alienacao_fiduciaria_ap,"28,00",imoveis,garantia,alienacao,fiduciaria,ap,,,,,
2019-01-31,imoveis_dormitorio_1_pa,"16,00",imoveis,dormitorio,1,pa,,,,,,
2019-06-30,imoveis_implantacao_condominio_ro,"139,00",imoveis,implantacao,condominio,ro,,,,,,
2018-02-28,imoveis_valor_compra_mg,"145.626,93",imoveis,valor,compra,mg,,,,,,
2019-10-31,imoveis_dormitorio_3_sc,"659,00",imoveis,dormitorio,3,sc,,,,,,
2020-05-31,imoveis_tipo_apartamento_df,"124,00",imoveis,tipo,apartamento,df,,,,,,
2018-03-31,imoveis_dormitorio_2_to,"195,00",imoveis,dormitorio,2,to,,,,,,
2018-01-31,imoveis_garantia_alienacao_fiduciaria_ba,"1.538,00",imoveis,garantia,alienacao,fiduciaria,ba,,,,,
2019-01-31,imoveis_dormitorio_1_pb,"10,00",imoveis,dormitorio,1,pb,,,,,,
2019-06-30,imoveis_implantacao_condominio_rr,"9,00",imoveis,implantacao,condominio,rr,,,,,,
2018-02-28,imoveis_valor_compra_ms,"135.000,00",imoveis,valor,compra,ms,,,,,,
2019-10-31,imoveis_dormitorio_3_se,"288,00",imoveis,dormitorio,3,se,,,,,,
2020-05-31,imoveis_tipo_apartamento_es,"99,00",imoveis,tipo,apartamento,es,,,,,,
2018-03-31,imoveis_dormitorio_3_ac,"13,00",imoveis,dormitorio,3,ac,,,,,,
2018-01-31,imoveis_garantia_alienacao_fiduciaria_ce,"945,00",imoveis,garantia,alienacao,fiduciaria,ce,,,,,
2019-01-31,imoveis_dormitorio_1_pe,"55,00",imoveis,dormitorio,1,pe,,,,,,
2019-06-30,imoveis_implantacao_condominio_rs,"2.090,00",imoveis,implantacao,condominio,rs,,,,,,
2018-02-28,imoveis_valor_compra_mt,"145.358,00",imoveis,valor,compra,mt,,,,,,
2019-10-31,imoveis_dormitorio_3_sp,"3.292,00",imoveis,dormitorio,3,sp,,,,,,
2020-05-31,imoveis_tipo_apartamento_go,"1.508,00",imoveis,tipo,apartamento,go,,,,,,
2018-03-31,imoveis_dormitorio_3_al,"91,00",imoveis,dormitorio,3,al,,,,,,
2018-01-31,imoveis_garantia_alienacao_fiduciaria_df,"432,00",imoveis,garantia,alienacao,fiduciaria,df,,,,,
2019-01-31,imoveis_dormitorio_1_pi,"4,00",imoveis,dormitorio,1,pi,,,,,,
2019-06-30,imoveis_implantacao_condominio_sc,"1.392,00",imoveis,implantacao,condominio,sc,,,,,,
2018-02-28,imoveis_valor_compra_pa,"147.000,00",imoveis,valor,compra,pa,,,,,,
2019-10-31,imoveis_dormitorio_3_to,"91,00",imoveis,dormitorio,3,to,,,,,,
2020-05-31,imoveis_tipo_apartamento_ma,"172,00",imoveis,tipo,apartamento,ma,,,,,,
2018-03-31,imoveis_dormitorio_3_am,"114,00",imoveis,dormitorio,3,am,,,,,,
2018-01-31,imoveis_garantia_alienacao_fiduciaria_es,"439,00",imoveis,garantia,alienacao,fiduciaria,es,,,,,
2019-01-31,imoveis_dormitorio_1_pr,"262,00",imoveis,dormitorio,1,pr,,,,,,
2019-06-30,imoveis_implantacao_condominio_se,"268,00",imoveis,implantacao,condominio,se,,,,,,
2018-02-28,imoveis_valor_compra_pb,"130.000,00",imoveis,valor,compra,pb,,,,,,
2019-10-31,imoveis_dormitorio_4_mais_ac,"3,00",imoveis,dormitorio,4,mais,ac,,,,,
2020-05-31,imoveis_tipo_apartamento_mg,"1.997,00",imoveis,tipo,apartamento,mg,,,,,,
2018-03-31,imoveis_dormitorio_3_ap,"19,00",imoveis,dormitorio,3,ap,,,,,,
2018-01-31,imoveis_garantia_alienacao_fiduciaria_go,"2.875,00",imoveis,garantia,alienacao,fiduciaria,go,,,,,
2019-01-31,imoveis_dormitorio_1_rj,"420,00",imoveis,dormitorio,1,rj,,,,,,
2019-06-30,imoveis_implantacao_condominio_sp,"8.786,00",imoveis,implantacao,condominio,sp,,,,,,
2018-02-28,imoveis_valor_compra_pe,"135.000,00",imoveis,valor,compra,pe,,,,,,
2019-10-31,imoveis_dormitorio_4_mais_al,"13,00",imoveis,dormitorio,4,mais,al,,,,,
2020-05-31,imoveis_tipo_apartamento_ms,"412,00",imoveis,tipo,apartamento,ms,,,,,,
2018-03-31,imoveis_dormitorio_3_ba,"365,00",imoveis,dormitorio,3,ba,,,,,,
2018-01-31,imoveis_garantia_alienacao_fiduciaria_ma,"647,00",imoveis,garantia,alienacao,fiduciaria,ma,,,,,
2019-01-31,imoveis_dormitorio_1_rn,"16,00",imoveis,dormitorio,1,rn,,,,,,
2019-06-30,imoveis_implantacao_condominio_to,"71,00",imoveis,implantacao,condominio,to,,,,,,
2018-02-28,imoveis_valor_compra_pi,"122.000,00",imoveis,valor,compra,pi,,,,,,
2019-10-31,imoveis_dormitorio_4_mais_am,"20,00",imoveis,dormitorio,4,mais,am,,,,,
2020-05-31,imoveis_tipo_apartamento_mt,"656,00",imoveis,tipo,apartamento,mt,,,,,,
2018-03-31,imoveis_dormitorio_3_ce,"439,00",imoveis,dormitorio,3,ce,,,,,,
2018-01-31,imoveis_garantia_alienacao_fiduciaria_mg,"5.707,00",imoveis,garantia,alienacao,fiduciaria,mg,,,,,
2019-01-31,imoveis_dormitorio_1_ro,"3,00",imoveis,dormitorio,1,ro,,,,,,
2019-06-30,imoveis_implantacao_isolado_ac,"26,00",imoveis,implantacao,isolado,ac,,,,,,
2018-02-28,imoveis_valor_compra_pr,"151.560,22",imoveis,valor,compra,pr,,,,,,
2019-10-31,imoveis_dormitorio_4_mais_ba,"68,00",imoveis,dormitorio,4,mais,ba,,,,,
2020-05-31,imoveis_tipo_apartamento_pa,"187,00",imoveis,tipo,apartamento,pa,,,,,,
2018-03-31,imoveis_dormitorio_3_df,"145,00",imoveis,dormitorio,3,df,,,,,,
2018-01-31,imoveis_garantia_alienacao_fiduciaria_ms,"753,00",imoveis,garantia,alienacao,fiduciaria,ms,,,,,
2019-01-31,imoveis_dormitorio_1_rr,"3,00",imoveis,dormitorio,1,rr,,,,,,
2019-06-30,imoveis_implantacao_isolado_al,"226,00",imoveis,implantacao,isolado,al,,,,,,
2018-02-28,imoveis_valor_compra_rj,"200.000,00",imoveis,valor,compra,rj,,,,,,
2019-10-31,imoveis_dormitorio_4_mais_ce,"65,00",imoveis,dormitorio,4,mais,ce,,,,,
2020-05-31,imoveis_tipo_apartamento_pb,"149,00",imoveis,tipo,apartamento,pb,,,,,,
2018-03-31,imoveis_dormitorio_3_es,"142,00",imoveis,dormitorio,3,es,,,,,,
2018-01-31,imoveis_garantia_alienacao_fiduciaria_mt,"687,00",imoveis,garantia,alienacao,fiduciaria,mt,,,,,
2019-01-31,imoveis_dormitorio_1_rs,"315,00",imoveis,dormitorio,1,rs,,,,,,
2019-06-30,imoveis_implantacao_isolado_am,"172,00",imoveis,implantacao,isolado,am,,,,,,
2018-02-28,imoveis_valor_compra_rn,"118.000,00",imoveis,valor,compra,rn,,,,,,
2019-10-31,imoveis_dormitorio_4_mais_df,"70,00",imoveis,dormitorio,4,mais,df,,,,,
2020-05-31,imoveis_tipo_apartamento_pe,"341,00",imoveis,tipo,apartamento,pe,,,,,,
2018-03-31,imoveis_dormitorio_3_go,"775,00",imoveis,dormitorio,3,go,,,,,,
2018-01-31,imoveis_garantia_alienacao_fiduciaria_pa,"353,00",imoveis,garantia,alienacao,fiduciaria,pa,,,,,
2019-01-31,imoveis_dormitorio_1_sc,"123,00",imoveis,dormitorio,1,sc,,,,,,
2019-06-30,imoveis_implantacao_isolado_ap,"28,00",imoveis,implantacao,isolado,ap,,,,,,
2018-02-28,imoveis_valor_compra_ro,"134.550,00",imoveis,valor,compra,ro,,,,,,
2019-10-31,imoveis_dormitorio_4_mais_es,"31,00",imoveis,dormitorio,4,mais,es,,,,,
2020-05-31,imoveis_tipo_apartamento_pi,"126,00",imoveis,tipo,apartamento,pi,,,,,,
2018-03-31,imoveis_dormitorio_3_ma,"100,00",imoveis,dormitorio,3,ma,,,,,,
2018-01-31,imoveis_garantia_alienacao_fiduciaria_pb,"1.129,00",imoveis,garantia,alienacao,fiduciaria,pb,,,,,
2019-01-31,imoveis_dormitorio_1_se,"18,00",imoveis,dormitorio,1,se,,,,,,
2019-06-30,imoveis_implantacao_isolado_ba,"980,00",imoveis,implantacao,isolado,ba,,,,,,
2018-02-28,imoveis_valor_compra_rr,"135.000,00",imoveis,valor,compra,rr,,,,,,
2019-10-31,imoveis_dormitorio_4_mais_go,"86,00",imoveis,dormitorio,4,mais,go,,,,,
2020-05-31,imoveis_tipo_apartamento_pr,"1.509,00",imoveis,tipo,apartamento,pr,,,,,,
2018-03-31,imoveis_dormitorio_3_mg,"1.101,00",imoveis,dormitorio,3,mg,,,,,,
2018-01-31,imoveis_garantia_alienacao_fiduciaria_pe,"1.157,00",imoveis,garantia,alienacao,fiduciaria,pe,,,,,
2019-01-31,imoveis_dormitorio_1_sp,"2.094,00",imoveis,dormitorio,1,sp,,,,,,
2019-06-30,imoveis_implantacao_isolado_ce,"697,00",imoveis,implantacao,isolado,ce,,,,,,
2018-02-28,imoveis_valor_compra_rs,"156.148,00",imoveis,valor,compra,rs,,,,,,
2019-10-31,imoveis_dormitorio_4_mais_ma,"27,00",imoveis,dormitorio,4,mais,ma,,,,,
2020-05-31,imoveis_tipo_apartamento_rj,"393,00",imoveis,tipo,apartamento,rj,,,,,,
2018-03-31,imoveis_dormitorio_3_ms,"161,00",imoveis,dormitorio,3,ms,,,,,,
2018-01-31,imoveis_garantia_alienacao_fiduciaria_pi,"467,00",imoveis,garantia,alienacao,fiduciaria,pi,,,,,
2019-01-31,imoveis_dormitorio_1_to,"8,00",imoveis,dormitorio,1,to,,,,,,
2019-06-30,imoveis_implantacao_isolado_df,"373,00",imoveis,implantacao,isolado,df,,,,,,
2018-02-28,imoveis_valor_compra_sc,"160.000,00",imoveis,valor,compra,sc,,,,,,
2019-10-31,imoveis_dormitorio_4_mais_mg,"175,00",imoveis,dormitorio,4,mais,mg,,,,,
2020-05-31,imoveis_tipo_apartamento_rn,"288,00",imoveis,tipo,apartamento,rn,,,,,,
2018-03-31,imoveis_dormitorio_3_mt,"229,00",imoveis,dormitorio,3,mt,,,,,,
2018-01-31,imoveis_garantia_alienacao_fiduciaria_pr,"3.646,00",imoveis,garantia,alienacao,fiduciaria,pr,,,,,
2019-01-31,imoveis_dormitorio_2_ac,"16,00",imoveis,dormitorio,2,ac,,,,,,
2019-06-30,imoveis_implantacao_isolado_es,"316,00",imoveis,implantacao,isolado,es,,,,,,
2018-02-28,imoveis_valor_compra_se,"130.000,00",imoveis,valor,compra,se,,,,,,
2019-10-31,imoveis_dormitorio_4_mais_ms,"43,00",imoveis,dormitorio,4,mais,ms,,,,,
2020-05-31,imoveis_tipo_apartamento_ro,"207,00",imoveis,tipo,apartamento,ro,,,,,,
2018-03-31,imoveis_dormitorio_3_pa,"96,00",imoveis,dormitorio,3,pa,,,,,,
2018-01-31,imoveis_garantia_alienacao_fiduciaria_rj,"2.196,00",imoveis,garantia,alienacao,fiduciaria,rj,,,,,
2019-01-31,imoveis_dormitorio_2_al,"70,00",imoveis,dormitorio,2,al,,,,,,
2019-06-30,imoveis_implantacao_isolado_go,"3.119,00",imoveis,implantacao,isolado,go,,,,,,
2018-02-28,imoveis_valor_compra_sp,"190.000,00",imoveis,valor,compra,sp,,,,,,
2019-10-31,imoveis_dormitorio_4_mais_mt,"67,00",imoveis,dormitorio,4,mais,mt,,,,,
2020-05-31,imoveis_tipo_apartamento_rr,"46,00",imoveis,tipo,apartamento,rr,,,,,,
2018-03-31,imoveis_dormitorio_3_pb,"233,00",imoveis,dormitorio,3,pb,,,,,,
2018-01-31,imoveis_garantia_alienacao_fiduciaria_rn,"1.080,00",imoveis,garantia,alienacao,fiduciaria,rn,,,,,
2019-01-31,imoveis_dormitorio_2_am,"95,00",imoveis,dormitorio,2,am,,,,,,
2019-06-30,imoveis_implantacao_isolado_ma,"378,00",imoveis,implantacao,isolado,ma,,,,,,
2018-02-28,imoveis_valor_compra_to,"130.000,00",imoveis,valor,compra,to,,,,,,
2019-10-31,imoveis_dormitorio_4_mais_pa,"15,00",imoveis,dormitorio,4,mais,pa,,,,,
2020-05-31,imoveis_tipo_apartamento_rs,"1.178,00",imoveis,tipo,apartamento,rs,,,,,,
2018-03-31,imoveis_dormitorio_3_pe,"400,00",imoveis,dormitorio,3,pe,,,,,,
2018-01-31,imoveis_garantia_alienacao_fiduciaria_ro,"230,00",imoveis,garantia,alienacao,fiduciaria,ro,,,,,
2019-01-31,imoveis_dormitorio_2_ap,"14,00",imoveis,dormitorio,2,ap,,,,,,
2019-06-30,imoveis_implantacao_isolado_mg,"3.150,00",imoveis,implantacao,isolado,mg,,,,,,
2018-03-31,imoveis_valor_compra_ac,"170.000,00",imoveis,valor,compra,ac,,,,,,
2019-10-31,imoveis_dormitorio_4_mais_pb,"27,00",imoveis,dormitorio,4,mais,pb,,,,,
2020-05-31,imoveis_tipo_apartamento_sc,"788,00",imoveis,tipo,apartamento,sc,,,,,,
2018-03-31,imoveis_dormitorio_3_pi,"84,00",imoveis,dormitorio,3,pi,,,,,,
2018-01-31,imoveis_garantia_alienacao_fiduciaria_rr,"59,00",imoveis,garantia,alienacao,fiduciaria,rr,,,,,
2019-01-31,imoveis_dormitorio_2_ba,"454,00",imoveis,dormitorio,2,ba,,,,,,
2019-06-30,imoveis_implantacao_isolado_ms,"591,00",imoveis,implantacao,isolado,ms,,,,,,
2018-03-31,imoveis_valor_compra_al,"107.000,00",imoveis,valor,compra,al,,,,,,
2019-10-31,imoveis_dormitorio_4_mais_pe,"54,00",imoveis,dormitorio,4,mais,pe,,,,,
2020-05-31,imoveis_tipo_apartamento_se,"184,00",imoveis,tipo,apartamento,se,,,,,,
2018-03-31,imoveis_dormitorio_3_pr,"1.109,00",imoveis,dormitorio,3,pr,,,,,,
2018-01-31,imoveis_garantia_alienacao_fiduciaria_rs,"3.553,00",imoveis,garantia,alienacao,fiduciaria,rs,,,,,
2019-01-31,imoveis_dormitorio_2_ce,"215,00",imoveis,dormitorio,2,ce,,,,,,
2019-06-30,imoveis_implantacao_isolado_mt,"700,00",imoveis,implantacao,isolado,mt,,,,,,
2018-03-31,imoveis_valor_compra_am,"212.500,00",imoveis,valor,compra,am,,,,,,
2019-10-31,imoveis_dormitorio_4_mais_pi,"18,00",imoveis,dormitorio,4,mais,pi,,,,,
2020-05-31,imoveis_tipo_apartamento_sp,"5.085,00",imoveis,tipo,apartamento,sp,,,,,,
2018-03-31,imoveis_dormitorio_3_rj,"337,00",imoveis,dormitorio,3,rj,,,,,,
2018-01-31,imoveis_garantia_alienacao_fiduciaria_sc,"2.325,00",imoveis,garantia,alienacao,fiduciaria,sc,,,,,
2019-01-31,imoveis_dormitorio_2_df,"211,00",imoveis,dormitorio,2,df,,,,,,
2019-06-30,imoveis_implantacao_isolado_pa,"292,00",imoveis,implantacao,isolado,pa,,,,,,
2018-03-31,imoveis_valor_compra_ap,"250.000,00",imoveis,valor,compra,ap,,,,,,
2019-10-31,imoveis_dormitorio_4_mais_pr,"87,00",imoveis,dormitorio,4,mais,pr,,,,,
2020-05-31,imoveis_tipo_apartamento_to,"151,00",imoveis,tipo,apartamento,to,,,,,,
2018-03-31,imoveis_dormitorio_3_rn,"114,00",imoveis,dormitorio,3,rn,,,,,,
2018-01-31,imoveis_garantia_alienacao_fiduciaria_se,"514,00",imoveis,garantia,alienacao,fiduciaria,se,,,,,
2019-01-31,imoveis_dormitorio_2_es,"155,00",imoveis,dormitorio,2,es,,,,,,
2019-06-30,imoveis_implantacao_isolado_pb,"395,00",imoveis,implantacao,isolado,pb,,,,,,
2018-03-31,imoveis_valor_compra_ba,"135.000,00",imoveis,valor,compra,ba,,,,,,
2019-10-31,imoveis_dormitorio_4_mais_rj,"92,00",imoveis,dormitorio,4,mais,rj,,,,,
2020-05-31,imoveis_tipo_casa_ac,"17,00",imoveis,tipo,casa,ac,,,,,,
2018-03-31,imoveis_dormitorio_3_ro,"35,00",imoveis,dormitorio,3,ro,,,,,,
2018-01-31,imoveis_garantia_alienacao_fiduciaria_sp,"12.986,00",imoveis,garantia,alienacao,fiduciaria,sp,,,,,
2019-01-31,imoveis_dormitorio_2_go,"665,00",imoveis,dormitorio,2,go,,,,,,
2019-06-30,imoveis_implantacao_isolado_pe,"816,00",imoveis,implantacao,isolado,pe,,,,,,
2018-03-31,imoveis_valor_compra_ce,"150.499,54",imoveis,valor,compra,ce,,,,,,
2019-10-31,imoveis_dormitorio_4_mais_rn,"37,00",imoveis,dormitorio,4,mais,rn,,,,,
2020-05-31,imoveis_tipo_casa_al,"218,00",imoveis,tipo,casa,al,,,,,,
2018-03-31,imoveis_dormitorio_3_rr,"7,00",imoveis,dormitorio,3,rr,,,,,,
2018-01-31,imoveis_garantia_alienacao_fiduciaria_to,"228,00",imoveis,garantia,alienacao,fiduciaria,to,,,,,
2019-01-31,imoveis_dormitorio_2_ma,"189,00",imoveis,dormitorio,2,ma,,,,,,
2019-06-30,imoveis_implantacao_isolado_pi,"256,00",imoveis,implantacao,isolado,pi,,,,,,
2018-03-31,imoveis_valor_compra_df,"258.000,00",imoveis,valor,compra,df,,,,,,
2019-10-31,imoveis_dormitorio_4_mais_ro,"16,00",imoveis,dormitorio,4,mais,ro,,,,,
2020-05-31,imoveis_tipo_casa_am,"381,00",imoveis,tipo,casa,am,,,,,,
2018-03-31,imoveis_dormitorio_3_rs,"656,00",imoveis,dormitorio,3,rs,,,,,,
